Date,101STM,102STM,103STM,104STM,105STM,106STM,107STM,108STM,109STM,110STM,115STM,116STM,117STM,WOR
2017-12-29,6634.531932,7208.999326,4904.252602,5923.000339,6011.258853,3412.744671,3930.023641,3998.693844,6406.372781,6458.965296,2357.287623,5032.656983,4181.780146,2.684280658
2017-12-30,6527.980123,6003.10064,3613.557306,4460.236357,6262.321778,3597.524367,4100.355045,4437.428895,6437.960862,6679.823443,2486.307451,5276.339409,4203.117046,2.693422536
2017-12-31,6607.763366,5707.34337,4813.063242,5871.988949,6959.042507,4107.698191,4546.673842,5549.249752,6436.899635,6799.413501,2854.535955,5882.049707,4125.096865,2.745243224
2018-01-01,6531.067103,6063.472365,5842.208179,6400.569179,7953.11943,4825.682748,5195.044488,6504.370803,6428.730272,7017.504695,3381.747933,6726.729106,4084.18149,2.764621189
2018-01-02,6205.974878,6859.30221,6667.742538,7187.613556,7909.396463,4801.832379,5175.089177,6521.583147,6405.181982,6903.730758,3359.061766,6701.701881,4212.473387,2.798721488
2018-01-03,5849.811435,7182.172509,6645.76948,7643.837673,7856.2155,4790.866626,5146.938538,6500.787375,6287.358536,6872.548355,3331.673245,6656.086988,4516.88219,2.767905963
2018-01-04,5741.351966,7146.201821,6395.335875,7136.013484,8111.428557,4987.403458,5311.654197,6547.89448,6130.113818,6833.198664,3465.885118,6862.897344,4686.994946,2.756847775
2018-01-05,5790.882186,7068.166241,5904.833475,6451.689636,8363.082547,5139.678226,5467.559718,6593.755267,6075.695395,6944.848347,3596.359838,7066.51481,4691.763658,2.751427777
2018-01-06,5825.45535,7017.965024,5510.154333,6059.779402,8469.043074,5267.790787,5565.683079,6599.160278,6095.65995,7051.855845,3696.553418,7149.327262,4694.434342,2.720571616
2018-01-07,5936.745993,7058.685983,5848.735219,6387.108309,8675.519438,5670.504954,5685.876685,6582.987654,6120.907855,6907.098932,3920.207138,7199.81805,4726.447011,2.722544254
2018-01-08,6065.549479,7167.435859,6199.365408,6719.409589,8954.389209,5905.24779,5756.552516,6541.424869,6125.109732,6821.090076,4119.087464,7181.470481,4793.01278,2.736778017
2018-01-09,5773.176701,6514.21031,6277.819373,6708.46585,8624.955977,5234.763174,5394.621725,6171.957353,6084.114956,6580.786152,3735.547017,6661.917464,4825.842853,2.720575662
2018-01-10,5229.045514,5731.274759,6660.667889,6668.380636,7233.355814,4359.155724,4279.730405,5438.178706,6034.2841,6522.314892,2668.790779,5160.216807,4820.889519,2.713907893
2018-01-11,5292.452873,5098.050916,5107.113679,5338.200266,6481.650379,4409.664094,3597.027105,5329.921273,6113.458733,6855.728476,2083.608273,4211.111981,4811.313011,2.713305018
2018-01-12,6014.036839,4841.604254,2321.713066,3538.893938,6191.511206,4336.496126,3364.488842,5199.63994,6202.419184,6814.398718,1873.917576,3840.09924,4806.123446,2.704249823
2018-01-13,5950.695635,5147.988325,1325.839306,2961.383836,5610.430552,3889.507707,2982.001892,4705.992885,6163.334136,6584.822564,1559.434738,3318.800137,4698.272856,2.722097658
2018-01-14,5187.516004,5164.025002,2420.360983,3833.397614,5853.739177,4074.652416,3084.249594,4908.175028,6132.640772,6782.804813,1684.624131,3525.203435,4620.064013,2.636782752
2018-01-15,5337.627832,5774.336186,5176.782712,5291.660259,6479.62817,4542.700611,3456.637679,5424.965007,6160.921189,7147.372574,2012.045609,4058.334874,4722.934536,2.710951724
2018-01-16,4935.108789,7313.030552,6914.953059,5865.110569,6853.046116,4742.869151,3732.111241,5732.446654,6180.327947,7294.763463,2208.783549,4384.012202,4794.779557,2.818876734
2018-01-17,3924.089433,8169.821254,7143.625829,6122.536316,6848.172755,4772.844646,3772.782763,5728.704888,6206.391749,7288.825295,2206.383642,4379.750008,4795.658024,2.733072463
2018-01-18,3819.626248,7872.900357,7296.17788,6454.633406,6536.103337,4454.750599,3667.638399,5518.910285,6252.534438,7067.249742,2113.973334,4289.801397,4780.541341,2.662438749
2018-01-19,3796.575514,6777.270185,6668.721176,5946.434957,7058.653687,4431.044477,4214.196876,5852.580927,6272.412773,6855.903363,2463.210763,5127.245124,4764.113763,2.667181739
2018-01-20,4275.956901,6487.828388,5727.828936,5867.759911,7875.854193,4832.320062,4857.751116,6399.9564,6274.212615,6896.056049,2895.075262,6038.460505,4763.11672,2.665226324
2018-01-21,4854.989953,6997.013122,5867.70693,7132.669745,7737.928499,4777.072378,4766.709968,6441.166671,6276.257245,6899.614341,2831.659744,5918.813815,4754.239705,2.705955685
2018-01-22,4862.844676,6903.06412,6410.144201,7994.867072,7577.095413,4694.674133,4655.42183,6339.253178,6276.303008,6899.395107,2755.069359,5770.805842,4825.405413,2.727898882
2018-01-23,4807.864592,6839.457731,6379.258354,8112.485833,8337.915565,5242.269962,5110.017472,6099.912743,6253.682011,6903.373455,3124.315394,6073.36869,4916.449687,2.659387967
2018-01-24,4693.112449,6710.637411,6157.199814,8104.919912,8248.102463,5503.961451,5550.472285,6002.930902,6181.854504,6908.500194,3787.583942,6618.471729,4943.062357,2.704267929
2018-01-25,4433.784132,6482.142241,6118.845605,7998.777138,6650.319103,4933.560836,5475.001177,6045.962358,6281.762476,6915.193042,4062.087952,7031.296102,5023.886226,2.686901639
2018-01-26,4014.286641,6453.163201,5978.271503,7822.234465,6458.432824,5117.115586,5701.96135,6325.866485,6455.590133,6909.375435,4079.842667,7457.89704,5136.769024,2.715730153
2018-01-27,3243.512141,5346.162738,5483.68715,7384.561134,7869.120008,6097.689184,6080.921263,6884.394259,6477.420766,6916.105331,4222.129778,7922.08964,5196.198695,2.75327536
2018-01-28,3643.919925,4707.843858,3795.565053,5166.364952,9654.771164,6634.725799,6185.051506,6964.263916,6477.572088,6926.957372,4334.718762,8135.54165,5202.919714,2.781568951
2018-01-29,4665.25598,5433.524489,2358.870636,3371.924052,10286.86287,6661.84873,6193.547541,6768.606578,6477.781872,6914.4656,4351.946065,8156.938526,5198.397572,2.671881344
2018-01-30,4485.607186,5206.392766,2669.737106,3859.140855,9905.413839,6635.51323,6177.405067,6778.651779,6433.010335,6913.494134,4337.720073,8161.256076,5254.5172,2.730320391
2018-01-31,3718.039701,4261.397193,3985.918012,5468.62448,9425.752194,6493.319049,6158.845241,6755.246917,6514.935453,6861.417613,4241.82422,8134.714881,5331.391516,2.711546136
2018-02-01,3162.250247,3614.201601,5079.489406,6758.428791,9050.208724,6418.834603,6357.612247,6467.21427,6681.090345,6659.481875,4187.901441,8013.182205,5351.364717,2.754749688
2018-02-02,3201.199474,3659.048302,5216.268847,6709.240892,9085.715618,6407.818067,6528.991569,6191.520183,6636.704106,6738.443616,4189.043895,7804.44338,5397.232553,2.777450665
2018-02-03,3303.311587,3771.964396,5242.407772,6555.016816,9039.951599,6318.43443,6470.524586,6413.433672,6548.517378,6936.750314,4146.064209,7660.138068,5451.234723,2.730299876
2018-02-04,3890.162704,4529.262654,4700.516341,5761.946819,8996.920034,6412.429592,6478.190437,6890.496192,6510.634934,6909.972383,4125.683475,7742.431295,5459.344018,2.752308429
2018-02-05,4582.747179,5425.861067,4134.2547,4954.902816,9011.9304,6616.389369,6523.763864,7178.485925,6244.612272,6908.009798,4136.898946,7913.236171,5458.349198,2.74709787
2018-02-06,4681.547329,5491.831906,4102.082756,4908.666061,9020.803691,6674.183005,6529.511897,7237.556309,6172.110265,6901.483516,4143.392457,7940.623989,5467.19673,2.72338825
2018-02-07,4604.846429,5307.187689,4064.567212,4827.702818,9022.218046,6674.577693,6522.787931,7186.57555,6418.34972,6905.913288,4142.879467,7907.755805,5491.119073,2.657978012
2018-02-08,4404.354395,4869.148335,3314.018465,4154.262976,8880.102086,6423.688528,6349.471601,6921.890223,6440.857985,6895.467245,3972.990483,7639.727512,5487.155893,2.675722968
2018-02-09,4240.688355,4248.64302,2013.748552,3224.529206,9711.934375,6634.881909,6411.769847,6658.44641,6499.388187,6891.931334,3731.620347,8112.707327,5482.924251,2.660594985
2018-02-10,4500.701177,4515.582686,2263.453323,3750.254991,10769.05378,6927.044217,6404.147055,6548.913225,6618.937754,6909.763176,3551.881483,8714.880287,5514.137062,2.741054
2018-02-11,4724.23436,5059.056803,3586.420234,4440.21346,11056.67553,6874.402525,6110.716274,6510.166086,6620.461646,6903.734927,3541.601907,8603.173682,5531.354575,2.690154162
2018-02-12,4738.352844,5168.184625,3793.322644,3738.376571,11471.31427,7080.278424,6086.876231,6353.414464,6621.284354,6875.646999,3697.718656,8569.977154,5534.776026,2.696224057
2018-02-13,4852.299536,5414.677992,4021.516515,3830.65636,10759.63773,6407.786337,5592.761382,5894.218439,6648.293849,6675.792676,3370.1444,7699.787114,5369.460806,2.717793925
2018-02-14,5620.117439,6837.574689,4763.211435,4555.42302,8091.897678,4704.88235,4743.294279,4740.16068,6684.376139,6582.541901,2398.763961,5675.452671,5358.206908,2.860303502
2018-02-15,5826.945539,7605.338456,5535.455057,4834.390166,7805.99232,4740.140121,4998.218873,4681.88738,6692.275772,6742.111414,2355.021449,5357.598285,5533.25599,2.663598613
2018-02-16,4462.240273,6012.415701,7021.38417,3166.927436,10004.29366,6173.883106,5439.092978,5829.838062,6691.989424,6822.955715,3147.073276,6615.122438,5542.720856,2.648173918
2018-02-17,3664.725881,5019.852299,7956.432568,646.7837289,10789.2477,6553.373078,5200.883229,6216.71541,6692.587799,6827.558163,3417.134678,7040.237184,5463.468608,2.738083338
2018-02-18,4660.769902,6276.128531,6289.68526,5.092873265,10977.2642,6324.772459,5161.317269,6247.395874,6692.779253,6792.261092,3477.103492,7211.830912,5439.145045,2.710133185
2018-02-19,4637.478729,6218.50157,6122.359528,4.908550892,11311.07166,6293.526379,5195.771446,6206.451852,6692.981207,6800.055343,3586.879361,7502.294604,5518.065489,2.727132276
2018-02-20,3429.366582,4660.643254,7962.540739,4.69017359,11870.55351,6663.503415,5184.938505,5886.731268,6692.821668,6815.104221,3680.697428,7660.188846,5542.216658,2.766680121
2018-02-21,4364.520206,5829.827462,5951.538414,5.167950839,12238.45884,6952.091237,5193.397092,5577.064586,6611.298438,6591.500672,3673.669678,7654.354796,5570.275213,2.704261996
2018-02-22,6187.3584,7946.913479,3151.455686,101.2664679,12046.17239,6999.295276,5199.356088,5762.551376,6431.938682,6347.136008,3673.383275,7696.270357,5605.575776,2.735994859
2018-02-23,6600.234521,8218.746812,3346.619379,1451.706061,11126.5363,6680.468326,5244.775983,5902.517796,6233.616742,6313.514133,3686.059785,7348.411236,5599.536461,2.724039698
2018-02-24,5148.255888,6076.636315,4245.345368,2971.621591,10302.9118,6388.109467,5313.194548,5940.919555,6087.409587,6323.716598,3680.653376,7024.155375,5618.028512,2.760113212
2018-02-25,4910.067579,5293.206436,4900.694624,3601.96819,9856.852098,6162.033091,5228.790261,5988.76273,6093.501475,6333.675827,3559.552261,6991.396655,5653.289622,2.692585134
2018-02-26,5640.643196,5981.928541,5931.506228,4118.497745,9498.686981,5904.665546,5098.619931,5965.188405,6143.567443,6334.550427,3415.517167,6805.295537,5652.98519,2.685544152
2018-02-27,5375.421775,5657.640443,6558.831539,4225.91761,9508.707168,5937.719877,5089.07767,6007.787361,6130.581312,6342.054272,3419.276667,6603.306266,5658.779109,2.65155143
2018-02-28,5878.978707,6268.620685,5144.685289,3476.493575,9770.303939,6140.166562,5139.703798,6095.81653,6074.263452,6355.247229,3536.276164,6694.107814,5668.037943,2.694543792
2018-03-01,6049.172363,6494.209499,4665.719349,4014.53802,9436.796877,5983.304767,4843.28189,5910.865926,6011.815111,6365.346514,3409.624445,6503.881925,5538.61401,2.731275594
2018-03-02,5931.038604,6462.262275,5650.465485,5263.742243,9213.006298,5934.857866,4797.760025,5748.037729,5991.622497,6179.358388,3288.855606,6265.607153,5406.436238,2.733629163
2018-03-03,6512.470425,7601.045132,5208.666932,4841.698558,9169.183021,5878.292662,4951.346214,5939.361178,5998.234349,6141.809828,3261.543264,6113.223813,5422.785939,2.758467969
2018-03-04,6829.41269,8186.648615,2936.039179,5674.512042,8642.237685,5374.568413,4906.255187,6009.96291,6014.831159,6315.593519,3037.127805,5993.439284,5431.653965,2.674070299
2018-03-05,6933.224384,8048.113178,535.8383151,7204.090346,8590.598968,5168.321149,5097.775149,5890.905765,6051.43498,6326.346984,3002.284695,5777.189058,5432.318609,2.703991188
2018-03-06,6890.441106,7923.727535,0.24311816,6961.127197,8800.131763,5175.868248,5259.15195,5865.499024,6093.902916,6354.798343,3093.49654,5572.260187,5456.070973,2.686036364
2018-03-07,6581.507121,7605.042743,0.221781549,6998.273863,8759.969458,5071.823856,5198.783726,5770.145226,6104.970073,6553.254313,3036.71317,5649.088428,5647.47825,2.677580925
2018-03-08,6967.200032,7970.85984,0.364792572,6816.604242,8943.865135,5317.876062,5237.387369,5845.317367,6074.714346,6681.026921,3085.415626,5696.592931,5878.288681,2.70584094
2018-03-09,6973.127614,7884.584705,0.404873334,5992.699929,9893.954859,6252.371763,5679.672137,6616.496667,6038.555907,6619.669685,3861.376657,6424.605513,5953.275399,2.747108841
2018-03-10,6419.353658,7227.067328,0.393920425,5030.90739,10238.7503,6627.585492,5961.80824,7077.222384,5907.716646,6425.86263,4571.366601,6937.805461,5832.661954,2.748640658
2018-03-11,6037.086652,6818.669273,0.246848449,3679.262357,10078.64935,6633.401802,6118.459403,7177.228064,5904.886434,6393.021534,4758.906528,7080.156522,5746.380279,2.730079676
2018-03-12,5700.933506,6481.466012,0.111929848,3287.576551,10275.91251,6875.797026,6301.105859,7481.3586,6084.766055,6524.500527,4898.34522,7346.109849,5814.2477,2.761750952
2018-03-13,5850.665539,6639.112751,0.085524279,3295.410133,10470.3187,6986.27455,6349.53657,7650.374297,6204.969346,6523.466248,4922.474419,7313.897463,5847.209716,2.766421155
2018-03-14,5701.716644,6484.536495,464.8882595,3282.373381,10583.58234,7046.043454,6372.866874,7719.498681,6279.221576,6533.43045,4933.050897,7211.761232,5864.57463,2.723122348
2018-03-15,5091.039701,5884.066923,1827.478101,3271.009863,10508.71518,7058.004826,6377.563372,7712.419044,6289.796436,6484.788163,4932.976165,7178.137039,5912.523439,2.745362288
2018-03-16,4335.329535,4972.553819,3989.855132,4478.737546,10012.48322,6768.827963,6156.485879,7389.994592,6294.451949,6489.33902,4773.451169,7117.308817,5962.622702,2.768068213
2018-03-17,4200.585468,4643.032149,5507.248665,5857.20906,9632.536806,5868.219783,5503.564626,6608.068561,6295.051697,6548.677248,4473.900547,6572.75351,5966.533986,2.672742582
2018-03-18,4123.697601,4692.920435,5651.530412,5919.452607,9727.849552,6001.690622,5601.066323,6712.090159,6295.389324,6524.229079,4436.429436,6525.843689,5799.648846,2.709229303
2018-03-19,4227.388729,4864.242033,4540.414874,4732.528313,9837.414029,7058.421914,6077.238954,7482.82813,6296.645543,6463.704464,4559.07144,7014.485741,5647.859544,2.744546026
2018-03-20,4893.687367,5275.843361,3252.1023,3398.749624,10228.0563,7250.38384,6145.702114,7658.481766,6297.254406,6434.381864,4683.712504,6905.978277,5651.631806,2.688541726
2018-03-21,4454.789912,4535.156685,4146.743023,4541.341063,10305.09498,6720.859504,6116.550862,7629.431717,6296.526566,6439.318978,4850.203042,6482.06426,5570.48412,2.758387435
2018-03-22,3959.548704,4440.443896,5740.4031,6140.534852,10195.9135,6314.218084,6061.729844,7627.898495,3584.632133,6491.099559,4943.205995,6452.241146,5525.43067,2.740489081
2018-03-23,3697.45389,4835.646935,6205.636166,6341.755397,10252.16656,6817.338604,6255.786144,7574.333404,414.0424349,6564.300377,4972.499067,6720.41323,5616.419162,2.727128497
2018-03-24,3445.388299,4706.560507,6266.463883,6335.21063,10009.19082,7522.22585,6334.833367,7285.35287,0.016013005,6590.542598,4915.554304,6854.914424,5713.155511,2.762929339
2018-03-25,2773.248306,5709.697186,6710.753594,6553.004337,9719.19413,7691.718012,6278.992499,6833.231267,0.004615698,6597.367716,4817.114915,6983.528468,5735.003285,2.808587536
2018-03-26,465.2765877,8119.723471,7414.072656,6689.20024,9705.522342,7257.452292,6124.560563,6668.709156,648.5907544,6616.256755,4870.056305,6805.676753,5526.015329,2.86972277
2018-03-27,46.54824541,7258.533911,6531.391226,5824.853048,9905.518605,7329.141255,5946.397806,7078.374597,3148.405425,6616.034808,5130.452541,7361.634481,5020.604716,2.81742806
2018-03-28,112.8436482,6405.802218,7657.55049,7111.464284,9616.641032,6873.160125,5403.078705,7073.948479,5103.414784,6612.463438,5269.373984,7138.812209,5319.820573,2.838551178
2018-03-29,138.9089948,6432.060683,7764.153223,7126.276104,9013.751299,6552.770437,5224.685188,6917.26669,5312.672684,6282.838702,5395.362503,7396.874037,5510.975677,2.837329239
2018-03-30,142.3337056,4760.478267,7845.93171,7107.424992,8920.861323,6442.023384,5550.122627,7111.554876,5596.706567,5646.34711,5458.528864,8506.002689,5504.062977,2.841111009
2018-03-31,141.2340912,5510.35512,7182.945559,6358.446164,8990.07281,6414.952473,5664.706065,7017.627497,5716.558539,6476.773125,5470.187821,8813.914401,5499.334425,2.844220404
2018-04-01,828.3654156,7417.516015,5079.755801,4365.084446,9455.221069,6857.794108,6193.677221,7145.47258,5953.725203,6636.437641,5471.830477,9254.64253,5501.330554,2.859588682
2018-04-02,3168.91691,5531.305224,5021.70848,4559.597873,8559.107929,6742.166153,6022.360986,7319.619861,6084.664157,6623.067501,5416.422324,9034.035928,5499.154944,2.857982827
2018-04-03,4410.092767,5039.358219,4731.71549,4391.493119,5128.206351,6789.488264,5985.713938,7369.03438,6104.831186,6681.680023,5299.377397,9063.014633,5495.793845,2.87467918
2018-04-04,4786.634151,6896.002233,3726.487681,3435.177345,3752.513652,6701.519895,5820.677992,7172.687936,6105.363268,6710.188149,5235.584084,8896.077888,5505.629826,2.771870918
2018-04-05,5191.684571,8079.616995,3162.177743,2622.949298,8616.266201,6113.449823,4752.483596,6624.206081,6098.734308,6736.07779,4726.655748,7833.072995,5520.519058,2.767054876
2018-04-06,5289.600802,8184.805776,3207.56705,2202.077128,9086.48352,6104.190844,4542.844962,6676.386596,6068.608939,6729.920441,4638.722724,7617.490536,5560.671475,2.773723718
2018-04-07,5229.947416,8152.154441,3185.118802,2149.597653,8984.960421,6086.39979,4555.699189,6622.95201,5950.110022,6719.946668,4634.997583,7714.174571,5751.024904,2.780477142
2018-04-08,5430.727734,6574.543978,4528.2427,3535.500847,8976.229631,5881.08221,4243.438582,6153.060627,5687.64212,6722.537091,4635.052988,7649.053602,5929.501727,2.823843079
2018-04-09,6862.796399,1782.457077,7024.396938,6391.91658,9033.929595,5576.416795,3777.32852,5334.379361,5628.889499,6721.753388,4685.458765,7503.1892,5736.479335,2.820196093
2018-04-10,7370.892763,103.1536276,7667.118774,7254.280445,9327.202772,5303.003157,3471.279812,4661.258513,5626.19676,6728.205291,4800.249101,7541.319349,5725.549333,2.80983661
2018-04-11,7443.630138,14.20477587,7605.804759,7289.359836,9179.103891,4622.479666,3151.324197,3900.730527,5626.496414,6743.72723,4626.266667,6616.146649,5724.478088,2.795792895
2018-04-12,7024.29421,12.24348892,7342.111393,7077.718661,8411.21688,3498.595007,2860.947418,2795.339037,5626.639135,6715.752535,4248.427303,5079.923969,5720.668277,2.899449747
2018-04-13,4615.915652,158.1070151,5543.356241,5239.730796,8200.176907,3959.966247,3457.30922,3022.860328,5627.182376,6726.582124,3942.725175,5343.519671,5710.134603,2.869608305
2018-04-14,1936.68574,1046.054806,3376.331139,3023.846828,8627.77604,4152.721947,3650.809649,3270.538914,5627.138926,6726.586097,4024.556695,5517.994742,5705.19706,2.805018751
2018-04-15,1674.201439,2439.760973,3350.384988,2981.583696,9432.88674,5606.993617,4108.303589,4236.64193,5625.824853,6724.794482,4572.861162,7226.294923,5686.20302,2.857297592
2018-04-16,1765.186524,2593.184374,3911.955323,3470.216344,9509.994615,5589.770018,4311.178882,4099.021303,5626.170025,6720.609342,4619.086307,7307.889184,5675.15956,2.811384168
2018-04-17,1357.117037,2396.153287,4606.717141,4074.627731,9435.444977,5399.815333,4510.48403,3851.845287,5626.812853,6723.110535,4560.504043,7280.075791,5693.409486,2.855437395
2018-04-18,1291.255802,2425.342136,4674.226371,4245.17,9488.822755,5377.837454,4689.250687,4038.488705,5627.843516,6718.425613,4586.27869,7452.522952,5632.920699,2.892816013
2018-04-19,1319.077344,2627.87553,5782.437074,5586.174094,9477.664664,5249.392992,4470.851048,4473.108269,5642.031426,6708.664764,4639.698757,7451.305307,5554.222862,2.864347062
2018-04-20,2024.407952,3483.653499,6188.63266,5965.852151,9335.188091,5343.076947,3820.359601,4999.85727,5721.764667,6719.277805,4782.287703,7355.897482,5532.999818,2.859222111
2018-04-21,3923.062175,4939.804036,4148.619945,3755.618318,9337.281332,5848.429378,3953.84414,5631.960259,5836.053267,6722.034506,4801.07937,7562.325038,5515.936849,2.800467444
2018-04-22,4329.425697,4615.308611,5325.474402,4623.687614,9502.71712,5980.973913,2934.405485,5897.095441,5843.305529,6727.662428,4367.319637,7385.63611,5546.908912,2.788999436
2018-04-23,3308.319038,3378.114748,6041.860046,4942.199626,10734.99999,6919.745196,817.1829224,6530.306064,5865.696561,6695.115089,4241.182399,8175.684488,5614.287623,2.793365253
2018-04-24,3532.984202,3791.47064,5627.997353,5015.250806,11534.61467,7910.071687,42.58368245,6869.704735,5961.04943,6582.83817,5160.621945,8949.192653,5557.099606,2.855490521
2018-04-25,4088.781539,4355.614465,5046.383022,5473.691986,11457.09455,8335.249314,2.1177697,6830.020664,6031.617971,6583.398705,5531.171347,9355.301109,5513.732806,2.744506356
2018-04-26,3852.09227,4464.524997,4470.164098,5061.547884,11311.74942,8263.584844,1.117890608,6738.936667,5952.962307,6752.053757,5556.504372,9412.653859,5492.898539,2.744734786
2018-04-27,2935.246912,3823.592111,5450.612929,6762.384157,10492.9965,7994.837372,1.125648052,6454.199461,5856.295111,6771.359276,5556.926293,9014.043936,5485.953764,2.817787108
2018-04-28,2850.487888,3749.16018,5540.365534,7044.665172,10197.88068,7769.020089,2.113921904,6292.49568,5695.924721,6770.17329,5552.36467,8785.175141,5460.128811,2.874901171
2018-04-29,2973.948224,3886.110672,4686.886815,6242.51824,10249.69024,7410.831345,3.250276329,6122.876951,5558.19027,6772.585646,5548.128371,8776.913647,5495.857142,2.812979643
2018-04-30,3121.921593,4114.986756,5074.941297,6611.000195,10863.68882,7311.299257,66.37615582,6353.526726,5547.381474,6772.62347,5553.818985,9399.391959,5583.879166,2.771181718
2018-05-01,3457.107412,4711.320591,4405.586885,5623.728906,11059.1978,7303.026121,630.449725,6542.316402,5546.826617,6771.419979,5567.08132,9479.104182,5817.65569,2.795002897
2018-05-02,3538.679105,4886.876047,3609.796221,3927.259901,10749.40917,7359.164821,2238.577179,6507.568385,5559.003583,6679.377425,5563.384593,9222.779724,5892.113822,2.843995247
2018-05-03,3478.179046,4640.213757,3218.288966,2936.170949,10368.7835,7470.451248,3830.254242,6229.39962,5609.473534,6458.466904,5367.062699,8664.70451,5903.720525,2.887504187
2018-05-04,3333.774498,4249.806871,2983.514947,2214.39076,10202.10625,7433.409293,4181.690254,6075.944839,5535.043825,6580.117094,5304.999785,8529.063008,5934.348752,2.802758796
2018-05-05,3551.735207,4693.491172,2974.565036,2175.781298,9946.080797,7373.239032,4085.815393,5984.447718,5227.133478,6613.900942,5263.586135,8415.27673,5863.967249,2.785095897
2018-05-06,3582.351005,4810.006162,2983.201597,2192.028236,9764.566645,7228.926203,3742.733466,5770.257063,5405.619494,6709.49733,5146.680343,8124.47996,5867.436254,2.824446746
2018-05-07,3637.014525,4878.754724,3507.682103,2930.748503,9298.940539,7074.034867,3380.110182,5638.923925,5572.642078,6706.017625,5026.206099,7808.886085,5881.138779,2.839770282
2018-05-08,3708.063286,4802.3878,5085.392034,5467.467576,8139.05155,6999.617743,3158.984042,5626.009384,5593.534261,6524.909,4751.233788,7613.756336,5902.774307,2.858519068
2018-05-09,3699.381318,4302.61172,5403.914443,6530.533321,7690.214922,7244.351318,3641.879543,5788.846378,5629.355617,6463.478632,4374.80233,8028.2421,5892.489483,2.838294964
2018-05-10,3359.89189,4067.494775,4866.802243,5167.735095,8058.656334,7397.54525,4114.076935,6083.580751,5638.179855,6460.541678,4696.06238,8382.063289,5689.114179,2.816143844
2018-05-11,3815.548091,4569.011148,5515.654769,6505.970397,8437.56496,6866.262063,3661.174061,5721.555262,5631.735333,6463.692624,4805.374712,7926.204613,5807.325332,2.812628044
2018-05-12,4848.8389,4856.506405,5138.726384,6266.282819,8517.669436,6780.087748,3731.561638,5528.581274,5623.51819,6474.158373,4687.722386,8044.266473,5900.196577,2.821540875
2018-05-13,4416.800918,5039.211344,4835.335817,5338.492057,8818.771732,7015.522259,4033.584475,5405.169377,5610.981417,6485.262542,4610.927345,8320.686553,5979.858124,2.828644752
2018-05-14,3072.600025,4543.304055,5396.398924,6442.656562,8972.433966,6505.862749,3383.35094,5501.084975,5624.051939,6484.761716,4540.842765,7469.272766,5985.075234,2.825926053
2018-05-15,2557.80114,4043.984685,4882.643849,5164.474213,9133.610506,6510.345905,3291.801654,5764.243302,5640.883069,6484.921072,4492.032106,6929.351431,6014.143004,2.802792544
2018-05-16,1470.319748,2847.483457,5621.062504,7280.130774,8881.898413,6878.572606,3464.955283,5621.454227,5713.311419,6485.266834,4902.7256,8075.41408,6034.175455,2.760675345
2018-05-17,1112.21528,2160.463346,5548.09629,7211.859481,8830.223094,7004.579801,3648.071849,5688.630513,5890.867867,6485.161779,5004.257068,8182.617612,6041.041576,2.800749564
2018-05-18,1118.426047,2053.296074,5745.697628,7230.405462,8952.89578,6937.081471,3698.587012,5697.55628,5981.386394,6485.257668,5038.269815,8091.204174,6039.541956,2.780742332
2018-05-19,1107.73626,2021.767435,5318.531878,6569.896342,9431.748726,6669.053239,3638.581159,5718.236523,5985.9919,6482.390383,5074.277649,8313.720511,6058.050075,2.806289092
2018-05-20,1168.440727,2131.7383,5340.013547,6765.030967,9726.97866,6596.747361,3443.003274,5580.205593,5986.657611,6470.825896,5024.652401,8224.034823,6040.332699,2.777406848
2018-05-21,1282.409674,2359.911055,5570.817328,6780.326736,9728.280357,6769.902332,3496.505019,5480.281887,5971.802226,6461.661045,4982.7334,7979.31583,6021.448533,2.831237419
2018-05-22,1107.371821,2093.446962,4838.207246,4135.116976,9998.116649,7122.286593,3920.587389,5873.324247,5907.40802,6461.121831,5117.71697,8149.802009,6061.788516,2.802495489
2018-05-23,1071.978153,2044.374869,4121.764013,2301.136301,10140.4921,7328.516886,4183.466907,6095.324438,5839.189119,6461.149761,5211.88773,8355.175838,6062.850953,2.833750487
2018-05-24,1122.991078,2122.874244,3880.521498,2575.793228,10251.56395,7258.307979,4162.123355,5923.213768,5805.460378,6461.107594,5204.986416,8347.622625,6047.987095,2.810062622
2018-05-25,1311.400398,2416.326127,4307.872767,3266.391891,9996.009977,7211.381457,4169.351591,5996.078062,5777.296522,6460.996271,5214.298581,8319.833341,6054.40659,2.831105136
2018-05-26,1913.331071,3473.909228,3553.972842,2371.338803,9285.686504,6839.729306,3905.930678,5739.177934,5824.64805,6461.084693,5149.908273,7823.244257,6071.963569,2.784535085
2018-05-27,2774.800967,5040.863721,3394.47317,2201.696508,8671.036655,6738.261218,3855.313517,5549.385677,5843.479742,6461.143089,5178.327302,7433.353846,6079.439624,2.762620005
2018-05-28,3384.492935,5965.713086,3369.196179,2196.637171,8653.421482,6500.187347,3320.639236,5511.145426,5752.22451,6461.134511,4989.155393,6973.122868,6074.707258,2.78741076
2018-05-29,4024.614665,6243.02959,3414.174772,2207.833104,9054.740445,6164.280026,2752.747833,5411.705062,5254.104626,6461.221496,4769.939325,6993.365345,6144.497321,2.835736278
2018-05-30,4677.034613,6165.400777,3678.592882,2652.468305,9089.085972,5970.329608,2700.939966,5433.082918,4403.459031,6460.921662,4690.806816,6841.75703,6177.611839,2.821497217
